Symbol,ExpirationDate,AskPrice,AskSize,BidPrice,BidSize,LastPrice,PutCall,StrikePrice,Volume,ImpliedVolatility,Delta,Gamma,Vega,Rho,OpenInterest,UnderlyingPrice,DataDate
AAPL,09/15/17,0.02,,0,,0,put,55,0,0.6645,-0.0012,0.0071,0.3228,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,80,0,0.4322,-0.0018,0.0163,0.4792,,0,153.18,06/1/17
AAPL,09/15/17,107.25,,106.6,,0,put,260,0,0.5175,-0.9604,0.2001,7.0558,,0,153.18,06/1/17
AAPL,09/15/17,127.25,,126.6,,0,put,280,0,0.5761,-0.9629,0.1705,6.6917,,0,153.18,06/1/17
AAPL,09/15/17,32.6,,31.95,,0,put,185,0,0.2555,-0.9027,0.816,14.204,,0,153.18,06/1/17
AAPL,09/15/17,112.25,,111.6,,0,put,265,0,0.5326,-0.9611,0.1916,6.9536,,0,153.18,06/1/17
AAPL,09/15/17,72.25,,71.6,,0,put,225,0,0.3995,-0.953,0.2975,8.0992,,0,153.18,06/1/17
AAPL,09/15/17,122.25,,121.6,,0,put,275,0,0.562,-0.9623,0.1769,6.7725,,0,153.18,06/1/17
AAPL,09/15/17,77.25,,76.6,,0,put,230,0,0.4178,-0.9544,0.2776,7.9017,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,17.5,0,1.3901,-0.0005,0.0016,0.1561,,0,153.18,06/1/17
AAPL,09/15/17,97.25,,96.6,,0,put,250,0,0.486,-0.9588,0.2201,7.2872,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,60,0,0.6104,-0.0013,0.0084,0.3483,,0,153.18,06/1/17
AAPL,09/15/17,142.25,,141.6,,0,put,295,0,0.6169,-0.9643,0.1542,6.4815,,0,153.18,06/1/17
AAPL,09/15/17,57.3,,56.65,,0,put,210,0,0.3466,-0.9443,0.3927,9.273,,0,153.18,06/1/17
AAPL,09/15/17,137.25,,136.6,,0,put,290,0,0.6036,-0.9639,0.1592,6.5467,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,50,0,0.724,-0.0011,0.0061,0.299,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,70,0,0.515,-0.0015,0.0116,0.4082,,0,153.18,06/1/17
AAPL,09/15/17,92.25,,91.6,,0,put,245,0,0.4696,-0.9579,0.2319,7.4193,,0,153.18,06/1/17
AAPL,09/15/17,102.25,,101.6,,0,put,255,0,0.5019,-0.9596,0.2095,7.1662,,0,153.18,06/1/17
AAPL,09/15/17,62.25,,61.6,,0,put,215,0,0.3612,-0.9496,0.3482,8.5702,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,7.5,0,1.9592,-0.0004,0.0008,0.1067,,0,153.18,06/1/17
AAPL,09/15/17,42.4,,41.75,,0,put,195,0,0.2901,-0.928,0.5728,11.3229,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,35,0,0.9468,-0.0008,0.0036,0.2307,,0,153.18,06/1/17
AAPL,09/15/17,117.25,,116.6,,0,put,270,0,0.5475,-0.9617,0.1839,6.8595,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,85,0,0.3944,-0.002,0.0193,0.5198,,8,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,40,0,0.8629,-0.0009,0.0043,0.2521,,0,153.18,06/1/17
AAPL,09/15/17,147.25,,146.6,,0,put,300,0,0.6299,-0.9647,0.1496,6.4206,,0,153.18,06/1/17
AAPL,09/15/17,0.02,,0,,0,put,22.5,0,1.2268,-0.0006,0.0021,0.177,,0,153.18,06/1/17
AAPL,09/15/17,132.25,,131.6,,0,put,285,0,0.59,-0.9634,0.1646,6.6168,,0,153.18,06/1/17
AAPL,10/20/17,0.02,,0,,0,put,55,0,0.5768,-0.0012,0.0072,0.3748,,120,153.18,06/1/17
AAPL,10/20/17,0.02,,0,,0,put,75,0,0.4097,-0.0017,0.0138,0.5108,,0,153.18,06/1/17
AAPL,10/20/17,107.25,,106.6,,0,put,260,0,0.4559,-0.9575,0.2087,8.6226,,0,153.18,06/1/17
AAPL,10/20/17,0.02,,0,,0,put,70,0,0.4467,-0.0015,0.0116,0.4712,,1530,153.18,06/1/17
AAPL,10/20/17,57.3,,56.65,,0,put,210,0,0.3049,-0.9412,0.4039,11.1626,,0,153.18,06/1/17
AAPL,10/20/17,0.04,,0,,0,put,60,0,0.5672,-0.0023,0.0132,0.6779,,1124,153.18,06/1/17
AAPL,10/20/17,72.25,,71.6,,0,put,225,0,0.3518,-0.95,0.3081,9.8252,,0,153.18,06/1/17
AAPL,10/20/17,0.02,,0,,0,put,25,0,1.0056,-0.0007,0.0024,0.2166,,0,153.18,06/1/17
AAPL,10/20/17,82.25,,81.6,,0,put,235,0,0.3836,-0.9527,0.2701,9.3918,,0,153.18,06/1/17
AAPL,10/20/17,52.35,,51.7,,0,put,205,0,0.2906,-0.9354,0.4559,12.0101,,0,153.18,06/1/17
AAPL,10/20/17,0.04,,0,,0,put,40,0,0.8003,-0.0016,0.0067,0.4895,,320,153.18,06/1/17
AAPL,10/20/17,37.6,,36.95,,0,put,190,0,0.2469,-0.9067,0.7096,15.883,,0,153.18,06/1/17
AAPL,10/20/17,0.02,,0,,0,put,45,0,0.6844,-0.001,0.0051,0.316,,10,153.18,06/1/17
AAPL,10/20/17,42.5,,41.85,,0,put,195,0,0.262,-0.9185,0.6046,14.3591,,0,153.18,06/1/17
AAPL,10/20/17,87.25,,86.6,,0,put,240,0,0.3989,-0.9539,0.2547,9.207,,0,153.18,06/1/17
AAPL,10/20/17,0.02,,0,,0,put,30,0,0.9048,-0.0007,0.0029,0.2404,,0,153.18,06/1/17
AAPL,10/20/17,0.02,,0,,0,put,50,0,0.6279,-0.0011,0.0061,0.3449,,0,153.18,06/1/17
AAPL,10/20/17,92.25,,91.6,,0,put,245,0,0.4137,-0.9549,0.2411,9.0398,,0,153.18,06/1/17
AAPL,10/20/17,0.02,,0,,0,put,35,0,0.8209,-0.0008,0.0036,0.2657,,0,153.18,06/1/17
AAPL,10/20/17,0.02,,0,,0,put,80,0,0.3746,-0.0018,0.0162,0.5495,,856,153.18,06/1/17
AAPL,11/17/17,57.4,,56.75,,0,put,210,0,0.2893,-0.933,0.4305,13.5276,,0,153.18,06/1/17
AAPL,11/17/17,82.25,,81.6,,0,put,235,0,0.3546,-0.9504,0.2774,10.687,,0,153.18,06/1/17
AAPL,11/17/17,52.45,,51.8,,0,put,205,0,0.2754,-0.9271,0.4822,14.4307,,0,153.18,06/1/17
AAPL,11/17/17,77.25,,76.6,,0,put,230,0,0.3401,-0.9491,0.2953,10.9116,,0,153.18,06/1/17
AAPL,11/17/17,47.55,,46.9,,0,put,200,0,0.2638,-0.9177,0.5525,15.832,,0,153.18,06/1/17
AAPL,11/17/17,87.25,,86.6,,0,put,240,0,0.3687,-0.9515,0.2618,10.4847,,0,153.18,06/1/17
AAPL,11/17/17,67.3,,66.65,,0,put,220,0,0.3141,-0.9431,0.3489,11.9063,,0,153.18,06/1/17
AAPL,11/17/17,0.03,,0,,0,put,55,0,0.5474,-0.0016,0.0093,0.5533,,876,153.18,06/1/17
AAPL,11/17/17,92.25,,91.6,,0,put,245,0,0.3824,-0.9526,0.248,10.3022,,0,153.18,06/1/17
AAPL,11/17/17,72.25,,71.6,,0,put,225,0,0.3252,-0.9476,0.316,11.1621,,0,153.18,06/1/17
AAPL,11/17/17,97.25,,96.6,,0,put,250,0,0.3957,-0.9535,0.2358,10.1366,,0,153.18,06/1/17
AAPL,11/17/17,62.35,,61.7,,0,put,215,0,0.3021,-0.9383,0.3867,12.692,,0,153.18,06/1/17
AAPL,12/15/17,57.45,,56.8,,0,put,210,0,0.2738,-0.928,0.4452,15.4388,,0,153.18,06/1/17
AAPL,12/15/17,87.25,,86.6,,0,put,240,0,0.3453,-0.9493,0.2685,11.7417,,0,153.18,06/1/17
AAPL,12/15/17,77.25,,76.6,,0,put,230,0,0.3186,-0.9467,0.3025,12.2031,,0,153.18,06/1/17
AAPL,12/15/17,82.25,,81.6,,0,put,235,0,0.3321,-0.9481,0.2844,11.9607,,0,153.18,06/1/17
AAPL,12/15/17,72.3,,71.65,,0,put,225,0,0.3085,-0.9426,0.3313,12.9452,,0,153.18,06/1/17
AAPL,12/15/17,52.5,,51.85,,0,put,205,0,0.2606,-0.9221,0.4968,16.3931,,0,153.18,06/1/17
AAPL,12/15/17,67.3,,66.65,,0,put,220,0,0.294,-0.9408,0.3562,13.2621,,0,153.18,06/1/17
AAPL,12/15/17,62.35,,61.7,,0,put,215,0,0.2827,-0.936,0.3938,14.0966,,0,153.18,06/1/17
AAPL,12/15/17,92.25,,91.6,,0,put,245,0,0.3582,-0.9503,0.2545,11.5453,,0,153.18,06/1/17
AAPL,01/19/18,0.06,,0,,0,put,20,0,0.9838,-0.0014,0.0038,0.5579,,0,153.18,06/1/17
AAPL,01/19/18,147.25,,146.6,,0,put,300,0,0.4498,-0.9546,0.1739,11.6683,,0,153.18,06/1/17
AAPL,01/19/18,0.06,,0,,0,put,35,0,0.7145,-0.002,0.0072,0.7719,,0,153.18,06/1/17
AAPL,01/19/18,0.06,,0,,0,put,10,0,1.334,-0.001,0.002,0.3998,,0,153.18,06/1/17
AAPL,01/19/18,87.25,,86.55,,0,put,240,0,0.3225,-0.9465,0.2764,13.2938,,0,153.18,06/1/17
AAPL,01/19/18,0.06,,0,,0,put,40,0,0.6514,-0.0022,0.0087,0.8432,,0,153.18,06/1/17
AAPL,01/19/18,0.06,,0,,0,put,17.5,0,1.0498,-0.0013,0.0033,0.5214,,0,153.18,06/1/17
AAPL,01/19/18,137.25,,136.6,,0,put,290,0,0.4308,-0.9537,0.1843,11.8376,,0,153.18,06/1/17
AAPL,01/19/18,0.06,,0,,0,put,2.5,0,2.1194,-0.0005,0.0007,0.2237,,0,153.18,06/1/17
AAPL,01/19/18,122.25,,121.6,,0,put,275,0,0.4008,-0.9522,0.2033,12.1493,,0,153.18,06/1/17
AAPL,01/19/18,0.04,,0.01,,0,put,60,0,0.4425,-0.0023,0.0132,0.8693,,11538,153.18,06/1/17
AAPL,01/19/18,0.06,,0,,0,put,22.5,0,0.9262,-0.0015,0.0043,0.5938,,0,153.18,06/1/17
AAPL,01/19/18,102.25,,101.6,,0,put,255,0,0.3577,-0.9494,0.2383,12.7117,,0,153.18,06/1/17
AAPL,01/19/18,0.06,,0,,0,put,15,0,1.1265,-0.0012,0.0029,0.4825,,0,153.18,06/1/17
AAPL,01/19/18,0.06,,0,,0,put,12.5,0,1.2188,-0.0011,0.0024,0.4425,,0,153.18,06/1/17
AAPL,01/19/18,62.4,,61.75,,0,put,215,0,0.2668,-0.9306,0.4094,16.2893,,0,153.18,06/1/17
AAPL,01/19/18,127.25,,126.6,,0,put,280,0,0.411,-0.9528,0.1964,12.0367,,0,153.18,06/1/17
AAPL,01/19/18,77.25,,76.6,,0,put,230,0,0.2975,-0.9439,0.3109,13.7952,,0,153.18,06/1/17
AAPL,01/19/18,0.03,,0,,0,put,45,0,0.555,-0.0014,0.0067,0.5526,,0,153.18,06/1/17
AAPL,01/19/18,82.25,,81.6,,0,put,235,0,0.3102,-0.9453,0.2925,13.5307,,0,153.18,06/1/17
AAPL,01/19/18,57.45,,56.85,,0,put,210,0,0.2551,-0.9253,0.453,17.2346,,0,153.18,06/1/17
AAPL,01/19/18,152.25,,151.6,,0,put,305,0,0.459,-0.9549,0.1693,11.5926,,0,153.18,06/1/17
AAPL,01/19/18,0.03,,0,,0,put,55,0,0.4673,-0.0016,0.0093,0.647,,4151,153.18,06/1/17
AAPL,01/19/18,132.25,,131.6,,0,put,285,0,0.421,-0.9533,0.1901,11.9332,,0,153.18,06/1/17
AAPL,01/19/18,0.06,,0,,0,put,25,0,0.8751,-0.0016,0.0048,0.6291,,0,153.18,06/1/17
AAPL,01/19/18,107.25,,106.6,,0,put,260,0,0.3688,-0.9502,0.2282,12.5515,,0,153.18,06/1/17
AAPL,01/19/18,112.25,,111.6,,0,put,265,0,0.3797,-0.9509,0.2191,12.4058,,0,153.18,06/1/17
AAPL,01/19/18,117.25,,116.6,,0,put,270,0,0.3904,-0.9516,0.2108,12.2724,,0,153.18,06/1/17
AAPL,01/19/18,142.25,,141.6,,0,put,295,0,0.4404,-0.9542,0.1789,11.75,,0,153.18,06/1/17
AAPL,01/19/18,0.06,,0,,0,put,7.5,0,1.4862,-0.0008,0.0016,0.3524,,0,153.18,06/1/17
AAPL,01/19/18,67.35,,66.7,,0,put,220,0,0.2777,-0.9354,0.3721,15.4082,,0,153.18,06/1/17
AAPL,01/19/18,97.25,,96.6,,0,put,250,0,0.3462,-0.9485,0.2496,12.8864,,0,153.18,06/1/17
AAPL,02/16/18,52.8,,52.15,,0,put,205,0,0.2454,-0.9023,0.5438,22.3073,,0,153.18,06/1/17
AAPL,02/16/18,97.25,,96.55,,0,put,250,0,0.3304,-0.9464,0.2552,14.0929,,0,153.18,06/1/17
AAPL,02/16/18,82.25,,81.6,,0,put,235,0,0.296,-0.9431,0.2987,14.7743,,0,153.18,06/1/17
AAPL,02/16/18,92.25,,91.55,,0,put,245,0,0.3192,-0.9454,0.268,14.2972,,0,153.18,06/1/17
AAPL,02/16/18,77.35,,76.65,,0,put,230,0,0.2903,-0.9369,0.3302,16.0196,,0,153.18,06/1/17
AAPL,02/16/18,72.35,,71.7,,0,put,225,0,0.2777,-0.9352,0.3524,16.3563,,0,153.18,06/1/17
AAPL,02/16/18,87.25,,86.55,,0,put,240,0,0.3078,-0.9443,0.2824,14.5235,,0,153.18,06/1/17
AAPL,02/16/18,62.5,,61.85,,0,put,215,0,0.2598,-0.9234,0.4282,18.5896,,0,153.18,06/1/17
AAPL,06/15/18,53.75,,52.75,,0,put,205,0,0.2386,-0.8569,0.6067,35.2629,,0,153.18,06/1/17
AAPL,06/15/18,97.6,,96.35,,0,put,250,0,0.3014,-0.924,0.3038,22.3094,,0,153.18,06/1/17
AAPL,06/15/18,77.75,,76.6,,0,put,230,0,0.2665,-0.9117,0.3849,24.9903,,0,153.18,06/1/17
AAPL,06/15/18,87.65,,86.45,,0,put,240,0,0.2836,-0.9193,0.3381,23.3625,,0,153.18,06/1/17
AAPL,06/15/18,82.65,,81.5,,0,put,235,0,0.2732,-0.9176,0.3566,23.7347,,0,153.18,06/1/17
AAPL,06/15/18,92.6,,91.4,,0,put,245,0,0.2916,-0.9227,0.3183,22.6089,,0,153.18,06/1/17
AAPL,06/15/18,63.2,,62.1,,0,put,215,0,0.2479,-0.886,0.4986,30.1167,,0,153.18,06/1/17
AAPL,06/15/18,72.85,,71.7,,0,put,225,0,0.2593,-0.9055,0.4161,26.2818,,0,153.18,06/1/17
AAPL,09/21/18,68.6,,67.1,,0,put,220,0,0.2472,-0.8704,0.4877,36.9655,,0,153.18,06/1/17
AAPL,09/21/18,26.25,,25.65,,0,put,170,0,0.2304,-0.5993,0.9581,67.6841,,0,153.18,06/1/17
AAPL,09/21/18,88,,86.3,,0,put,240,0,0.2705,-0.9009,0.368,30.5219,,0,153.18,06/1/17
AAPL,09/21/18,45.75,,44.65,,0,put,195,0,0.2316,-0.7785,0.733,52.0477,,0,153.18,06/1/17
AAPL,09/21/18,5.75,,5.5,,0,put,125,0,0.2573,-0.1979,0.6173,48.7083,,0,153.18,06/1/17
AAPL,09/21/18,78.2,,76.65,,0,put,230,0,0.2571,-0.8897,0.4184,32.9814,,0,153.18,06/1/17
AAPL,09/21/18,1.25,,1.1,,0,put,95,0,0.2876,-0.0518,0.2107,18.5855,,0,153.18,06/1/17
AAPL,09/21/18,83.1,,81.45,,0,put,235,0,0.264,-0.8955,0.392,31.7304,,0,153.18,06/1/17
AAPL,09/21/18,37.4,,36.6,,0,put,185,0,0.2293,-0.7179,0.8415,59.1616,,0,153.18,06/1/17
AAPL,09/21/18,59.2,,57.85,,0,put,210,0,0.239,-0.8428,0.5746,42.1178,,0,153.18,06/1/17
AAPL,09/21/18,63.9,,62.5,,0,put,215,0,0.2436,-0.8568,0.5296,39.5706,,0,153.18,06/1/17
AAPL,09/21/18,19.95,,19.5,,0,put,160,0,0.2337,-0.5069,0.9746,69.8486,,0,153.18,06/1/17
AAPL,09/21/18,73.35,,71.85,,0,put,225,0,0.2511,-0.8819,0.4498,34.6289,,0,153.18,06/1/17
AAPL,09/21/18,29.75,,29.1,,0,put,175,0,0.2294,-0.6422,0.9295,65.3729,,0,153.18,06/1/17
AAPL,09/21/18,93,,91.3,,0,put,245,0,0.2799,-0.9028,0.3508,30.1098,,0,153.18,06/1/17
AAPL,09/21/18,1.67,,1.5,,0,put,100,0,0.2818,-0.0675,0.2644,22.8494,,0,153.18,06/1/17
AAPL,09/21/18,41.55,,40.55,,0,put,190,0,0.231,-0.7489,0.7872,55.7719,,0,153.18,06/1/17
AAPL,09/21/18,12.4,,12.1,,0,put,145,0,0.2419,-0.3637,0.8864,65.7419,,0,153.18,06/1/17
AAPL,09/21/18,97.85,,96.2,,0,put,250,0,0.284,-0.9093,0.3284,28.5927,,0,153.18,06/1/17
AAPL,09/21/18,54.65,,53.45,,0,put,205,0,0.2367,-0.8237,0.6249,45.3505,,0,153.18,06/1/17
AAPL,01/18/19,93.75,,91,,0,put,245,0,0.2757,-0.874,0.3836,40.5132,,0,153.18,06/1/17
AAPL,01/18/19,69.7,,67.3,,0,put,220,0,0.249,-0.8329,0.5134,48.9866,,0,153.18,06/1/17
AAPL,01/18/19,98.65,,95.85,,0,put,250,0,0.2818,-0.8788,0.3652,39.4247,,0,153.18,06/1/17
AAPL,01/18/19,88.7,,86,,0,put,240,0,0.2656,-0.8732,0.4,40.7016,,0,153.18,06/1/17
AAPL,01/18/19,74.25,,71.75,,0,put,225,0,0.2498,-0.849,0.479,45.8466,,0,153.18,06/1/17
AAPL,01/18/19,83.95,,81.35,,0,put,235,0,0.2624,-0.8636,0.4258,42.8023,,0,153.18,06/1/17
AAPL,01/18/19,65,,62.75,,0,put,215,0,0.2442,-0.8205,0.548,51.276,,0,153.18,06/1/17
AAPL,06/2/17,0.02,,0,,0.1,put,124,0,1.593,-0.0049,0.1112,0.1132,,36,153.18,06/1/17
AAPL,06/2/17,0.02,,0,,0.1,put,112,0,2.2736,-0.0035,0.0576,0.0836,,11,153.18,06/1/17
AAPL,06/9/17,0.1,,0.09,,0.1,put,144,121,0.2464,-0.0432,1.6429,2.0805,,1620,153.18,06/1/17
AAPL,06/9/17,0.03,,0,,0.1,put,128,0,0.5089,-0.0077,0.1837,0.4803,,25,153.18,06/1/17
AAPL,06/16/17,0.1,,0.08,,0.1,put,139,125,0.261,-0.0311,0.8656,2.1777,,56,153.18,06/1/17
AAPL,06/16/17,0.09,,0.07,,0.1,put,138,0,0.2721,-0.0273,0.7453,1.955,,228,153.18,06/1/17
AAPL,06/23/17,0.11,,0.07,,0.1,put,136,60,0.2596,-0.0286,0.6707,2.4616,,59,153.18,06/1/17
AAPL,06/23/17,0.06,,0.02,,0.1,put,129,0,0.3233,-0.0137,0.2877,1.3153,,4,153.18,06/1/17
AAPL,06/15/18,0.11,,0.1,,0.1,put,70,337,0.3289,-0.006,0.0331,2.654,,735,153.18,06/1/17
AAPL,06/30/17,0.21,,0.16,,0.2,put,139,2,0.2167,-0.0521,1.1399,4.6036,,148,153.18,06/1/17
AAPL,07/7/17,0.21,,0.1,,0.2,put,136,0,0.2289,-0.0451,0.8626,4.5696,,10,153.18,06/1/17
AAPL,11/17/17,0.21,,0.2,,0.2,put,105,50,0.2798,-0.0185,0.1557,4.7323,,4509,153.18,06/1/17
AAPL,02/16/18,0.2,,0.19,,0.2,put,90,32,0.303,-0.0134,0.0877,4.4417,,531,153.18,06/1/17
AAPL,01/18/19,0.28,,0.2,,0.2,put,60,1,0.3523,-0.0103,0.0396,5.3443,,751,153.18,06/1/17
AAPL,06/2/17,0.02,,0,,0.01,put,111,0,2.3315,-0.0034,0.0547,0.0815,,8,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0.01,put,132,0,1.0773,-0.0037,0.1293,0.089,,315,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0.01,put,134,0,0.9766,-0.004,0.1523,0.0951,,475,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0.01,put,129,0,1.2268,-0.0033,0.1018,0.0798,,358,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0.01,put,146,109,0.3937,-0.0095,0.8062,0.2028,,2645,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0.01,put,143,320,0.5402,-0.0071,0.4549,0.157,,1703,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0.01,put,145,236,0.4425,-0.0085,0.6509,0.184,,2850,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0.01,put,135,8,0.9277,-0.0042,0.1676,0.0993,,1617,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0.01,put,139,0,0.7339,-0.0053,0.2596,0.1217,,1739,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0.01,put,133,0,1.0284,-0.0039,0.1414,0.0929,,284,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0.01,put,140,1,0.6851,-0.0056,0.2934,0.1284,,2758,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0.01,put,138,0,0.7828,-0.005,0.2313,0.1157,,1473,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0.01,put,141,0,0.6378,-0.0061,0.3385,0.138,,1679,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0.01,put,144,153,0.4913,-0.0077,0.5389,0.1692,,1287,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0.01,put,142,0,0.589,-0.0065,0.39,0.1468,,4054,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0.01,put,125,0,1.4282,-0.0028,0.0764,0.0697,,444,153.18,06/1/17
AAPL,06/2/17,0.01,,0,,0.01,put,130,0,1.1749,-0.0034,0.1089,0.0818,,820,153.18,06/1/17
AAPL,06/2/17,0.02,,0.01,,0.01,put,147,195,0.3784,-0.0181,1.4675,0.3548,,3579,153.18,06/1/17
AAPL,06/9/17,0.03,,0,,0.01,put,129,6,0.489,-0.008,0.1969,0.4947,,0,153.18,06/1/17
AAPL,06/9/17,0.03,,0.01,,0.01,put,131,8,0.4501,-0.0086,0.229,0.5298,,64,153.18,06/1/17
AAPL,06/9/17,0.03,,0,,0.01,put,127,0,0.5287,-0.0074,0.1716,0.4663,,292,153.18,06/1/17
AAPL,06/9/17,0.03,,0.01,,0.01,put,132,9,0.4311,-0.009,0.2488,0.5512,,63,153.18,06/1/17
AAPL,06/9/17,0.03,,0,,0.01,put,130,6,0.47,-0.0083,0.2129,0.5142,,166,153.18,06/1/17
AAPL,06/9/17,0.01,,0,,0.01,put,125,20,0.5035,-0.0028,0.0762,0.1972,,30,153.18,06/1/17
AAPL,06/16/17,0.01,,0,,0.01,put,75,0,1.178,-0.0009,0.0086,0.0981,,11072,153.18,06/1/17
AAPL,06/16/17,0.01,,0,,0.01,put,87.5,0,0.9369,-0.0012,0.0133,0.1203,,4747,153.18,06/1/17
AAPL,06/16/17,0.01,,0,,0.01,put,60,0,1.5259,-0.0007,0.0053,0.0775,,2646,153.18,06/1/17
AAPL,06/16/17,0.02,,0,,0.01,put,80,0,1.1475,-0.0018,0.0162,0.1796,,18874,153.18,06/1/17
AAPL,06/16/17,0.01,,0,,0.01,put,92.5,0,0.8499,-0.0013,0.0161,0.1316,,18178,153.18,06/1/17
AAPL,06/16/17,0.01,,0,,0.01,put,47.5,0,1.889,-0.0006,0.0035,0.063,,1723,153.18,06/1/17
AAPL,06/16/17,0.01,,0,,0.01,put,85,0,0.9827,-0.0011,0.0122,0.1157,,13467,153.18,06/1/17
AAPL,06/16/17,0.01,,0,,0.01,put,100,3,0.7263,-0.0015,0.0214,0.15,,18880,153.18,06/1/17
AAPL,06/16/17,0.01,,0,,0.01,put,105,0,0.65,-0.0017,0.0268,0.1678,,17113,153.18,06/1/17
AAPL,06/16/17,0.01,,0,,0.01,put,90,0,0.8926,-0.0012,0.0146,0.1255,,16303,153.18,06/1/17
AAPL,06/16/17,0.02,,0.01,,0.01,put,120,1,0.4669,-0.0043,0.0871,0.3919,,15020,153.18,06/1/17
AAPL,06/16/17,0.04,,0.01,,0.01,put,125,95,0.4301,-0.0087,0.1772,0.7348,,15433,153.18,06/1/17
AAPL,06/16/17,0.02,,0,,0.01,put,50,0,1.9226,-0.0011,0.006,0.1119,,1228,153.18,06/1/17
AAPL,06/16/17,0.01,,0,,0.01,put,82.5,0,1.0284,-0.0011,0.0111,0.1101,,7355,153.18,06/1/17
AAPL,06/16/17,0.01,,0,,0.01,put,110,4,0.5753,-0.0019,0.0334,0.1852,,20160,153.18,06/1/17
AAPL,06/16/17,0.01,,0,,0.01,put,55,0,1.6602,-0.0007,0.0044,0.0711,,1484,153.18,06/1/17
AAPL,06/16/17,0.02,,0,,0.01,put,65,0,1.4908,-0.0014,0.0099,0.1424,,3599,153.18,06/1/17
AAPL,06/16/17,0.01,,0,,0.01,put,70,0,1.2848,-0.0009,0.0073,0.0901,,5026,153.18,06/1/17
AAPL,06/16/17,0.01,,0,,0.01,put,97.5,0,0.766,-0.0014,0.0193,0.1426,,6999,153.18,06/1/17
AAPL,06/23/17,0.04,,0,,0.01,put,125,0,0.3551,-0.0087,0.177,0.889,,310,153.18,06/1/17
AAPL,07/21/17,0.02,,0,,0.01,put,105,211,0.3807,-0.003,0.0418,0.511,,18894,153.18,06/1/17
AAPL,07/21/17,0.03,,0,,0.01,put,60,0,0.9247,-0.0018,0.011,0.3269,,926,153.18,06/1/17
AAPL,07/21/17,0.02,,0,,0.01,put,110,0,0.3376,-0.0033,0.0522,0.5666,,18939,153.18,06/1/17
AAPL,07/21/17,0.01,,0,,0.01,put,65,0,0.7675,-0.0008,0.0062,0.153,,867,153.18,06/1/17
AAPL,07/21/17,0.01,,0,,0.01,put,100,30,0.3983,-0.0015,0.0215,0.2754,,4179,153.18,06/1/17
AAPL,07/21/17,0.03,,0,,0.01,put,85,0,0.5981,-0.0028,0.0252,0.4841,,2309,153.18,06/1/17
AAPL,07/21/17,0.03,,0,,0.01,put,90,0,0.544,-0.003,0.03,0.5242,,3023,153.18,06/1/17
AAPL,07/21/17,0.01,,0,,0.01,put,95,0,0.4425,-0.0013,0.0176,0.2504,,3149,153.18,06/1/17
AAPL,07/21/17,0.02,,0,,0.01,put,75,0,0.6874,-0.0017,0.0138,0.3042,,2386,153.18,06/1/17
AAPL,11/17/17,0.02,,0,,0.01,put,50,0,0.5737,-0.0011,0.0061,0.3781,,627,153.18,06/1/17
AAPL,11/17/17,0.04,,0,,0.01,put,75,0,0.4015,-0.0029,0.0214,0.9353,,1362,153.18,06/1/17
AAPL,11/17/17,0.05,,0,,0.01,put,47.5,0,0.6557,-0.0022,0.0101,0.7167,,1078,153.18,06/1/17
AAPL,01/19/18,0.03,,0,,0.01,put,47.5,0,0.5314,-0.0014,0.0073,0.5756,,8744,153.18,06/1/17
AAPL,01/19/18,0.06,,0.01,,0.01,put,65,0,0.425,-0.0034,0.0198,1.2579,,9708,153.18,06/1/17
AAPL,01/19/18,0.06,,0,,0.01,put,42.5,0,0.6229,-0.0023,0.0095,0.8806,,4740,153.18,06/1/17
AAPL,06/2/17,0.02,,0.01,,0.02,put,149,1584,0.2701,-0.0244,2.6512,0.4575,,4296,153.18,06/1/17
AAPL,06/2/17,0.02,,0.01,,0.02,put,148,205,0.325,-0.0208,1.9278,0.4004,,4144,153.18,06/1/17
AAPL,06/9/17,0.01,,0,,0.02,put,90,0,1.2238,-0.0012,0.0147,0.0925,,5,153.18,06/1/17
